id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,,,,,,,,,,,,,,,,,,,,,,
490,The Hill We Climb: An Inaugural Poem for the Country,Amanda Gorman,4.9 out of 5 stars,12392,"[""Books"",""Literature & Fiction"",""Poetry""]",059346527X,059346527X,"https://images-na.ssl-images-amazon.com/images/I/41swQHt2NPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/059346527X,,,,,,,,,,,,,,,,,,,,,,,
491,Are You My Mother? (Bright & Early Board Books(TM)),P.D. Eastman,4.9 out of 5 stars,15012,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0679890475,9.78068E+12,"https://images-na.ssl-images-amazon.com/images/I/51tUU+xik5L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0679890475,,,,,,,,,,,,,,,,,,,,,,,
492,High Achiever: The Incredible True Story of One Addict's Double Life,Tiffany Jenkins,4.7 out of 5 stars,15251,"[""Books"",""Self-Help"",""Relationships""]",0593135938,0593135938,"https://images-na.ssl-images-amazon.com/images/I/41DQHQoQWVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593135938,,,,,,,,,,,,,,,,,,,,,,,
493,Oh Say Can You Say Di-no-saur?: All About Dinosaurs (Cat in the Hat's Learning Library),Bonnie Worth,4.8 out of 5 stars,14106,"[""Books"",""Children's Books"",""Literature & Fiction""]",0679891145,9.78068E+12,"https://images-na.ssl-images-amazon.com/images/I/51PStoZII1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0679891145,,,,,,,,,,,,,,,,,,,,,,,
494,There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library),Tish RabeAristides Ruiz,4.8 out of 5 stars,22023,"[""Books"",""Children's Books"",""Literature & Fiction""]",0679891153,9.78068E+12,"https://images-na.ssl-images-amazon.com/images/I/51eCXds1tjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0679891153,,,,,,,,,,,,,,,,,,,,,,,
495,Mockingjay (Hunger Games),Suzanne Collins,4.6 out of 5 stars,33370,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]",0545663261,0545663261,"https://images-na.ssl-images-amazon.com/images/I/414rRyIJsDL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545663261,,,,,,,,,,,,,,,,,,,,,,,
496,Better Off Dead: A Jack Reacher Novel,Lee Child,4.1 out of 5 stars,17655,"[""Books"",""Literature & Fiction"",""Action & Adventure""]",0593505034,0593505034,"https://images-na.ssl-images-amazon.com/images/I/51fIMY4hZoL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593505034,,,,,,,,,,,,,,,,,,,,,,,
497,The Hunger Games Trilogy: The Hunger Games / Catching Fire / Mockingjay,Suzanne Collins,4.8 out of 5 stars,24376,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]",0545670314,0545670314,"https://images-na.ssl-images-amazon.com/images/I/51dvPNSo82L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545670314,,,,,,,,,,,,,,,,,,,,,,,
498,There's No Place Like Space!: All About Our Solar System (Cat in the Hat's Learning Library),Tish RabeAristides Ruiz,4.8 out of 5 stars,22023,"[""Books"",""Children's Books"",""Literature & Fiction""]",0679991158,0679991158,"https://images-na.ssl-images-amazon.com/images/I/515rqh7-myL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0679991158,,,,,,,,,,,,,,,,,,,,,,,
499,I Am a Big Brother (Caroline Jayne Church),Caroline Jayne Church,4.8 out of 5 stars,11985,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0545688868,9.78055E+12,"https://images-na.ssl-images-amazon.com/images/I/51o8TFXmWHL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545688868,,,,,,,,,,,,,,,,,,,,,,,
500,I Am a Big Sister (Caroline Jayne Church),Caroline Jayne Church,4.8 out of 5 stars,12014,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0545688981,0545688981,"https://images-na.ssl-images-amazon.com/images/I/513TXlqc4OL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545688981,,,,,,,,,,,,,,,,,,,,,,,
501,The Home Edit Life: The No-Guilt Guide to Owning What You Want and Organizing Everything,Clea Shearer,4.8 out of 5 stars,10984,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]",0593138309,0593138309,"https://images-na.ssl-images-amazon.com/images/I/51h5OJSeIgL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593138309,,,,,,,,,,,,,,,,,,,,,,,
502,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",J.K. Rowling,4.9 out of 5 stars,19242,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0545790352,0545790352,"https://images-na.ssl-images-amazon.com/images/I/51YRRwUALDL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545790352,,,,,,,,,,,,,,,,,,,,,,,
503,Greenlights,Matthew McConaughey,4.7 out of 5 stars,48136,"[""Books"",""Biographies & Memoirs"",""Arts & Literature""]",0593139135,0593139135,"https://images-na.ssl-images-amazon.com/images/I/41xNw77nsCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593139135,,,,,,,,,,,,,,,,,,,,,,,
504,A Long Petal of the Sea: A Novel,Isabel Allende,4.4 out of 5 stars,10398,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0593157494,0593157494,"https://images-na.ssl-images-amazon.com/images/I/51k40rxzvEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593157494,,,,,,,,,,,,,,,,,,,,,,,
505,Camino Winds: A Novel,John Grisham,4.4 out of 5 stars,26661,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",059315777X,059315777X,"https://images-na.ssl-images-amazon.com/images/I/51KZlUyvrDL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/059315777X,,,,,,,,,,,,,,,,,,,,,,,
506,Guts: A Graphic Novel,Raina Telgemeier,4.8 out of 5 stars,11788,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0545852501,1338598597,"https://images-na.ssl-images-amazon.com/images/I/31I13aAa6HL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545852501,,,,,,,,,,,,,,,,,,,,,,,
507,A Time for Mercy: A Jake Brigance Novel,John Grisham,4.6 out of 5 stars,65351,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",0593157818,0593157818,"https://images-na.ssl-images-amazon.com/images/I/51aDRE8I0sS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593157818,,,,,,,,,,,,,,,,,,,,,,,
508,Guts: A Graphic Novel (Library Edition),Raina Telgemeier,4.8 out of 5 stars,11788,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",054585251X,054585251X,"https://images-na.ssl-images-amazon.com/images/I/31FPIhC+muL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/054585251X,,,,,,,,,,,,,,,,,,,,,,,
509,A Time for Mercy: A Jake Brigance Novel,John Grisham,4.6 out of 5 stars,65351,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",0593157826,0593157826,"https://images-na.ssl-images-amazon.com/images/I/51tSD9nTm3S._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593157826,,,,,,,,,,,,,,,,,,,,,,,
510,Jesus Calling - Deluxe Edition Teal Cover: Enjoying Peace in His Presence,Sarah Young,4.9 out of 5 stars,30551,"[""Books"",""Christian Books & Bibles"",""Bible Study & Reference""]",0529100770,0529100770,"https://images-na.ssl-images-amazon.com/images/I/41Uzd5RubCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0529100770,,,,,,,,,,,,,,,,,,,,,,,
511,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,4.7 out of 5 stars,24717,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]",0593167163,0593167163,"https://images-na.ssl-images-amazon.com/images/I/51NVBnpEuBL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593167163,,,,,,,,,,,,,,,,,,,,,,,
512,The Judge's List: A Novel (The Whistler),John Grisham,4.5 out of 5 stars,23704,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",0593168488,0593168488,"https://images-na.ssl-images-amazon.com/images/I/51evGBQz4CL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0593168488,,,,,,,,,,,,,,,,,,,,,,,
513,The Judge's List: A Novel (The Whistler),John Grisham,4.5 out of 5 stars,23704,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",0593168534,0593168534,"https://images-na.ssl-images-amazon.com/images/I/412ymSAmj1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593168534,,,,,,,,,,,,,,,,,,,,,,,
514,A Time for Mercy (Jake Brigance),John Grisham,4.6 out of 5 stars,65351,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",0593168542,0593168542,"https://images-na.ssl-images-amazon.com/images/I/61vcdaSK7DL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593168542,,,,,,,,,,,,,,,,,,,,,,,
515,The Ride of a Lifetime: Lessons Learned from 15 Years as CEO of the Walt Disney Company (Random House Large Print),Robert Iger,4.8 out of 5 stars,11741,"[""Books"",""Humor & Entertainment"",""Movies""]",0593170989,0593170989,"https://images-na.ssl-images-amazon.com/images/I/41wiUbdP3LL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593170989,,,,,,,,,,,,,,,,,,,,,,,
516,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,4.7 out of 5 stars,24717,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]",0593172078,0593172078,"https://images-na.ssl-images-amazon.com/images/I/51pb9sjHAPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593172078,,,,,,,,,,,,,,,,,,,,,,,
517,The Vanishing Half: A Novel,Brit Bennett,4.4 out of 5 stars,78423,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0525536299,0525536299,"https://images-na.ssl-images-amazon.com/images/I/41EzNnr4YUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0525536299,,,,,,,,,,,,,,,,,,,,,,,
518,"The Old Man and The Sea, Book Cover May Vary",Ernest Hemingway,4.6 out of 5 stars,14695,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0684801221,0684801221,"https://images-na.ssl-images-amazon.com/images/I/417YVe6-J-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0684801221,,,,,,,,,,,,,,,,,,,,,,,
519,Dog Man: Lord of the Fleas: From the Creator of Captain Underpants (Dog Man #5),Dav Pilkey,4.9 out of 5 stars,13336,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]",0545935172,0545935172,"https://images-na.ssl-images-amazon.com/images/I/51W8Y9yhx3L._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0545935172,,,,,,,,,,,,,,,,,,,,,,,
520,Dog Man and Cat Kid: From the Creator of Captain Underpants (Dog Man #4),Dav Pilkey,4.9 out of 5 stars,13253,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]",0545935180,0545935180,"https://images-na.ssl-images-amazon.com/images/I/51f3jJepQcL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0545935180,,,,,,,,,,,,,,,,,,,,,,,
521,Dog Man Unleashed: From the Creator of Captain Underpants (Dog Man #2),Dav Pilkey,4.9 out of 5 stars,13893,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]",0545935202,0545935202,"https://images-na.ssl-images-amazon.com/images/I/51A490Wdp9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545935202,,,,,,,,,,,,,,,,,,,,,,,
522,Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Dav Pilkey,4.9 out of 5 stars,13406,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]",0545935210,0545935210,"https://images-na.ssl-images-amazon.com/images/I/51G51ip9ONL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0545935210,,,,,,,,,,,,,,,,,,,,,,,
523,Teach Yourself to Play Guitar: A Quick and Easy Introduction for Beginners,David M. Brewster,4.4 out of 5 stars,11537,"[""Books"",""Arts & Photography"",""Music""]",0634065408,0634065408,"https://images-na.ssl-images-amazon.com/images/I/51QxQO+m8fL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0634065408,,,,,,,,,,,,,,,,,,,,,,,
524,Such a Fun Age,Kiley Reid,4.2 out of 5 stars,21648,"[""Books"",""Literature & Fiction"",""United States""]",0525541918,0525541918,"https://images-na.ssl-images-amazon.com/images/I/51jSLj2XzBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0525541918,,,,,,,,,,,,,,,,,,,,,,,
525,Hair Love,Vashti Harrison,4.9 out of 5 stars,15358,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0525553363,0525553363,"https://images-na.ssl-images-amazon.com/images/I/51tjnvwfLvL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0525553363,,,,,,,,,,,,,,,,,,,,,,,
526,A Long Walk to Water: Based on a True Story,Linda Sue Park,4.8 out of 5 stars,13442,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0547251270,054725127,"https://images-na.ssl-images-amazon.com/images/I/41rUpaiHARL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0547251270,,,,,,,,,,,,,,,,,,,,,,,
527,"Relationship Goals: How to Win at Dating, Marriage, and Sex",Michael Todd,4.8 out of 5 stars,19696,"[""Books"",""Self-Help"",""Relationships""]",0593192575,0593192575,"https://images-na.ssl-images-amazon.com/images/I/41nSmJzwh-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593192575,,,,,,,,,,,,,,,,,,,,,,,
528,When God Made You,Matthew Paul Turner,4.9 out of 5 stars,16525,"[""Books"",""Children's Books"",""Literature & Fiction""]",0593193024,0593193024,"https://images-na.ssl-images-amazon.com/images/I/61VcuPxJZDL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593193024,,,,,,,,,,,,,,,,,,,,,,,
529,The Midnight Library: A Novel,Matt Haig,4.3 out of 5 stars,122000,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction""]",0525559477,0525559477,"https://images-na.ssl-images-amazon.com/images/I/51Ifl1zXhJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0525559477,,,,,,,,,,,,,,,,,,,,,,,
530,Number the Stars,Lois Lowry,4.8 out of 5 stars,10342,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0547577095,0547577095,"https://images-na.ssl-images-amazon.com/images/I/31BFi8Tc2bL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0547577095,,,,,,,,,,,,,,,,,,,,,,,
531,A Long Walk to Water: Based on a True Story,Linda Sue Park,4.8 out of 5 stars,13442,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0547577311,0547577311,"https://images-na.ssl-images-amazon.com/images/I/41MoNf5-4nL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0547577311,,,,,,,,,,,,,,,,,,,,,,,
532,Battle Ground (Dresden Files),Jim Butcher,4.8 out of 5 stars,20253,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]",0593199308,0593199308,"https://images-na.ssl-images-amazon.com/images/I/51h-2g2Vs8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593199308,,,,,,,,,,,,,,,,,,,,,,,
533,Battle Ground (Dresden Files),Jim Butcher,4.8 out of 5 stars,20253,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]",0593199316,0593199316,"https://images-na.ssl-images-amazon.com/images/I/51sliGjwLWS._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0593199316,,,,,,,,,,,,,,,,,,,,,,,
534,Frankenstein,by Mary Shelley (Author),4.6 out of 5 stars,11198,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy""]",0593203399,0593203399,"https://images-na.ssl-images-amazon.com/images/I/51knzWqq0WL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0593203399,,,,,,,,,,,,,,,,,,,,,,,
535,The Testaments: A Novel (The Handmaid's Tale),Margaret Atwood,4.6 out of 5 stars,25363,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0525562621,0525562621,"https://images-na.ssl-images-amazon.com/images/I/41rGlpvyRbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0525562621,,,,,,,,,,,,,,,,,,,,,,,
536,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,4.5 out of 5 stars,12424,"[""Books"",""Biographies & Memoirs"",""Professionals & Academics""]",0525562648,0525562648,"https://images-na.ssl-images-amazon.com/images/I/51s+M6jHpfL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0525562648,,,,,,,,,,,,,,,,,,,,,,,
537,Origin: A Novel (Robert Langdon),Dan Brown,4.4 out of 5 stars,29463,"[""Books"",""Literature & Fiction"",""Action & Adventure""]",0525563709,0525563709,"https://images-na.ssl-images-amazon.com/images/I/51nwmurvS4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0525563709,,,,,,,,,,,,,,,,,,,,,,,
538,"My Sister, the Serial Killer: A Novel",Oyinkan Braithwaite,4.2 out of 5 stars,10366,"[""Books"",""Humor & Entertainment"",""Humor""]",0525564209,0525564209,"https://images-na.ssl-images-amazon.com/images/I/51427-YUaXL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0525564209,,,,,,,,,,,,,,,,,,,,,,,
539,The Hobbit and The Lord of the Rings,J.R.R. Tolkien,4.8 out of 5 stars,20453,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0547928181,0547928181,"https://images-na.ssl-images-amazon.com/images/I/41mPE6eQG3L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0547928181,,,,,,,,,,,,,,,,,,,,,,,
540,On Writing: A Memoir Of The Craft (10th Anniversary Edition) (Turtleback School & Library Binding Edition),Stephen King,4.8 out of 5 stars,10656,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0606231862,0606231862,"https://images-na.ssl-images-amazon.com/images/I/41O3ebvsQSL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0606231862,,,,,,,,,,,,,,,,,,,,,,,
541,The Return of the King: Being the Third Part of the Lord of the Rings,J.R.R. Tolkien,4.8 out of 5 stars,17171,"[""Books"",""Literature & Fiction"",""United States""]",054792819X,054792819X,"https://images-na.ssl-images-amazon.com/images/I/41ky3l8VUNL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/054792819X,,,,,,,,,,,,,,,,,,,,,,,
542,The Hobbit,J. R. R. Tolkien,4.8 out of 5 stars,28562,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]",054792822X,054792822X,"https://images-na.ssl-images-amazon.com/images/I/413V3sIKSJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/054792822X,,,,,,,,,,,,,,,,,,,,,,,
543,Caste (Oprah's Book Club): The Origins of Our Discontents,Isabel Wilkerson,4.8 out of 5 stars,36306,"[""Books"",""History"",""Americas""]",0593230256,0593230256,"https://images-na.ssl-images-amazon.com/images/I/51f42uWcUWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0593230256,,,,,,,,,,,,,,,,,,,,,,,
544,Our Class is a Family,Shannon Olsen,4.8 out of 5 stars,10447,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0578629097,0578629097,"https://images-na.ssl-images-amazon.com/images/I/510g8NLbpNL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0578629097,,,,,,,,,,,,,,,,,,,,,,,
545,Bad Manners: The Official Cookbook: Eat Like You Give a F*ck: A Vegan Cookbook,Bad MannersMichelle DavisMatt Holloway,4.6 out of 5 stars,13865,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]",0593233921,0593233921,"https://images-na.ssl-images-amazon.com/images/I/51WI14sw+zL._SX258_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0593233921,,,,,,,,,,,,,,,,,,,,,,,
546,Jane Eyre (Bantam Classics),Charlotte Bronte,4.6 out of 5 stars,14852,"[""Books"",""Literature & Fiction"",""Classics""]",0553211404,0553211404,"https://images-na.ssl-images-amazon.com/images/I/51poYFyvtWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0553211404,,,,,,,,,,,,,,,,,,,,,,,
547,A Christmas Carol (Bantam Classics),Charles Dickens,4.7 out of 5 stars,12865,"[""Books"",""Christian Books & Bibles"",""Literature & Fiction""]",0553212443,9.78055E+12,"https://images-na.ssl-images-amazon.com/images/I/51RNP4No-5L._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0553212443,,,,,,,,,,,,,,,,,,,,,,,
548,Pride and Prejudice (Bantam Classics),Jane Austen,4.6 out of 5 stars,24978,"[""Books"",""Parenting & Relationships"",""Family Relationships""]",0553213105,0553213105,"https://images-na.ssl-images-amazon.com/images/I/416K+gR7RLL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0553213105,,,,,,,,,,,,,,,,,,,,,,,
549,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,4.7 out of 5 stars,15720,"[""Books"",""Humor & Entertainment"",""Humor""]",0544272994,0544272994,"https://images-na.ssl-images-amazon.com/images/I/41myG-xGtmL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0544272994,,,,,,,,,,,,,,,,,,,,,,,
550,Little Blue Truck's Christmas,Alice SchertleJill McElmurry,4.8 out of 5 stars,12493,"[""Books"",""Children's Books"",""Early Learning""]",0544320417,0544320417,"https://images-na.ssl-images-amazon.com/images/I/51E4soMkJSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0544320417,,,,,,,,,,,,,,,,,,,,,,,
